player_id,name,hometown,positions,year,height,weight,season_wins,season_losses,season_games,season_ppg,season_opp_ppg,season_total,season_opp_total,class,performances,height_inches,weight_lbs
1801865664975113000,blake bohannon,"woodstock, ga.",wr,2022,"6'1""",200 lbs,0,0,11,27.45,0,302.0,0,r-jr.,[],7.0,200.0
1801865664975113000,blake bohannon,"woodstock, ga.",wr,2023,"6'1""",200 lbs,0,0,9,26.11,0,235.0,0,so.,[],7.0,200.0
1801865664975113000,blake bohannon,"woodstock, ga.",wr,2024,"6'1""",190 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,190.0
4436881703651853711,tykeem wallace,"thomasville, ga.","rb,wr",2020,"5'9""",165 lbs,0,0,5,29.6,0,148.0,0,fr.,[],14.0,165.0
4436881703651853711,tykeem wallace,"thomasville, ga.","rb,wr",2021,"5'9""",170 lbs,0,0,13,32.85,0,427.0,0,jr.,[],14.0,170.0
4436881703651853711,tykeem wallace,"thomasville, ga.","rb,wr",2022,"5'9""",160 lbs,0,0,11,27.45,0,302.0,0,r-jr.,[],14.0,160.0
4436881703651853711,tykeem wallace,"thomasville, ga.","rb,wr",2023,"5'9""",165 lbs,0,0,9,26.11,0,235.0,0,so.,[],14.0,165.0
4436881703651853711,tykeem wallace,"thomasville, ga.","rb,wr",2024,"5'9""",165 lbs,0,0,4,12.25,0,49.0,0,,[],14.0,165.0
-4183383263667943234,davis bryson,"woodbridge, va.",qb,2020,"5'9""",190 lbs,0,0,5,29.6,0,148.0,0,fr.,[],14.0,190.0
-4183383263667943234,davis bryson,"woodbridge, va.",qb,2022,"5'9""",175 lbs,0,0,11,27.45,0,302.0,0,r-so.,[],14.0,175.0
-4183383263667943234,davis bryson,"woodbridge, va.",qb,2023,"5'9""",190 lbs,0,0,9,26.11,0,235.0,0,so.,[],14.0,190.0
-4183383263667943234,davis bryson,"woodbridge, va.",qb,2024,"5'9""",190 lbs,0,0,4,12.25,0,49.0,0,,[],14.0,190.0
2830715705069128356,garland benyard,"ocilla, ga.",lb,2020,"6'1""",225 lbs,0,0,5,29.6,0,148.0,0,fr.,[],7.0,225.0
2830715705069128356,garland benyard,"ocilla, ga.",lb,2021,"6'1""",190 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,190.0
2830715705069128356,garland benyard,"ocilla, ga.",lb,2022,"6'1""",200 lbs,0,0,11,27.45,0,302.0,0,r-jr.,[],7.0,200.0
2830715705069128356,garland benyard,"ocilla, ga.",lb,2023,"6'1""",215 lbs,0,0,9,26.11,0,235.0,0,so.,[],7.0,215.0
2830715705069128356,garland benyard,"ocilla, ga.",lb,2024,"6'1""",225 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,225.0
-1081348380823043524,earl woods iii,"hueytown, ala.",qb,2020,"5'10""",180 lbs,0,0,5,29.6,0,148.0,0,r-fr.,[],15.0,180.0
-1081348380823043524,earl woods iii,"hueytown, ala.",qb,2024,"5'10""",180 lbs,0,0,4,12.25,0,49.0,0,,[],15.0,180.0
7215390143767735885,preston clemmer,"alpharetta, ga.",qb,2020,"6'1""",190 lbs,0,0,5,29.6,0,148.0,0,fr.,[],7.0,190.0
7215390143767735885,preston clemmer,"alpharetta, ga.",qb,2024,"6'1""",190 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,190.0
6979804462441924747,jalen barnum,"jesup, ga.",lb,2020,"6'1""",205 lbs,0,0,5,29.6,0,148.0,0,jr.,[],7.0,205.0
6979804462441924747,jalen barnum,"jesup, ga.",lb,2021,"6'1""",210 lbs,0,0,13,32.85,0,427.0,0,so.,[],7.0,210.0
6979804462441924747,jalen barnum,"jesup, ga.",lb,2022,"6'1""",195 lbs,0,0,11,27.45,0,302.0,0,sr.,[],7.0,195.0
6979804462441924747,jalen barnum,"jesup, ga.",lb,2023,"6'1""",205 lbs,0,0,9,26.11,0,235.0,0,,[],7.0,205.0
6979804462441924747,jalen barnum,"jesup, ga.",lb,2024,"6'1""",205 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,205.0
-1625973333552296322,sidney porter,"fort lauderdale, fla.",db,2020,"6'0""",215 lbs,0,0,5,29.6,0,148.0,0,jr.,[],6.0,215.0
-1625973333552296322,sidney porter,"fort lauderdale, fla.",db,2023,"6'0""",215 lbs,0,0,9,26.11,0,235.0,0,r-jr.,[],6.0,215.0
-1625973333552296322,sidney porter,"fort lauderdale, fla.",db,2024,"6'0""",215 lbs,0,0,4,12.25,0,49.0,0,,[],6.0,215.0
1491846825861295335,jayven williams,"mobile, ala.",db,2020,"6'2""",175 lbs,0,0,5,29.6,0,148.0,0,fr.,[],8.0,175.0
1491846825861295335,jayven williams,"mobile, ala.",db,2022,"6'2""",170 lbs,0,0,11,27.45,0,302.0,0,r-so.,[],8.0,170.0
1491846825861295335,jayven williams,"mobile, ala.",db,2023,"6'2""",170 lbs,0,0,9,26.11,0,235.0,0,so.,[],8.0,170.0
1491846825861295335,jayven williams,"mobile, ala.",db,2024,"6'2""",175 lbs,0,0,4,12.25,0,49.0,0,,[],8.0,175.0
-3485706512279965618,braden bohannon,"woodstock, ga.",qb,2020,"6'1""",180 lbs,0,0,5,29.6,0,148.0,0,fr.,[],7.0,180.0
-3485706512279965618,braden bohannon,"woodstock, ga.",qb,2022,"6'1""",180 lbs,0,0,11,27.45,0,302.0,0,r-so.,[],7.0,180.0
-3485706512279965618,braden bohannon,"woodstock, ga.",qb,2023,"6'1""",180 lbs,0,0,9,26.11,0,235.0,0,so.,[],7.0,180.0
-3485706512279965618,braden bohannon,"woodstock, ga.",qb,2024,"6'1""",180 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,180.0
5203069917404842136,lucas scheerhorn,"spring, texas",qb,2020,"6'1""",190 lbs,0,0,5,29.6,0,148.0,0,fr.,[],7.0,190.0
5203069917404842136,lucas scheerhorn,"spring, texas",qb,2024,"6'1""",190 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,190.0
6165590709886116386,nick sawyer,"harvest, ala.","db,qb",2020,"5'11""",170 lbs,0,0,5,29.6,0,148.0,0,fr.,[],16.0,170.0
6165590709886116386,nick sawyer,"harvest, ala.","db,qb",2022,"5'11""",160 lbs,0,0,11,27.45,0,302.0,0,r-so.,[],16.0,160.0
6165590709886116386,nick sawyer,"harvest, ala.","db,qb",2023,"5'11""",170 lbs,0,0,9,26.11,0,235.0,0,so.,[],16.0,170.0
6165590709886116386,nick sawyer,"harvest, ala.","db,qb",2024,"5'11""",170 lbs,0,0,4,12.25,0,49.0,0,,[],16.0,170.0
-7706992593544491406,destun thomas,"cleveland, tenn.",wr,2020,"6'1""",195 lbs,0,0,5,29.6,0,148.0,0,r-so.,[],7.0,195.0
-7706992593544491406,destun thomas,"cleveland, tenn.",wr,2024,"6'1""",195 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,195.0
-1840613249269487373,jasec smith,"toccoa, ga.",db,2020,"6'0""",165 lbs,0,0,5,29.6,0,148.0,0,fr.,[],6.0,165.0
-1840613249269487373,jasec smith,"toccoa, ga.",db,2024,"6'0""",165 lbs,0,0,4,12.25,0,49.0,0,,[],6.0,165.0
-5262047656462057070,javon rogers,"montevallo, ala.",wr,2020,"6'0""",170 lbs,0,0,5,29.6,0,148.0,0,fr.,[],6.0,170.0
-5262047656462057070,javon rogers,"montevallo, ala.",wr,2024,"6'0""",170 lbs,0,0,4,12.25,0,49.0,0,,[],6.0,170.0
5097244601353981459,jerico washington jr.,"atlanta, ga.",db,2020,"5'10""",175 lbs,0,0,5,29.6,0,148.0,0,fr.,[],15.0,175.0
5097244601353981459,jerico washington jr.,"atlanta, ga.",db,2023,"5'10""",165 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],15.0,165.0
5097244601353981459,jerico washington jr.,"atlanta, ga.",db,2024,"5'10""",175 lbs,0,0,4,12.25,0,49.0,0,,[],15.0,175.0
-2662118442646454877,tyler hallum,"marietta, ga.",db,2020,"5'11""",190 lbs,0,0,5,29.6,0,148.0,0,jr.,[],16.0,190.0
-2662118442646454877,tyler hallum,"marietta, ga.",db,2023,"5'11""",180 lbs,0,0,9,26.11,0,235.0,0,r-jr.,[],16.0,180.0
-2662118442646454877,tyler hallum,"marietta, ga.",db,2024,"5'11""",190 lbs,0,0,4,12.25,0,49.0,0,,[],16.0,190.0
9206617906935641144,yesiah clemons,"griffin, ga.",rb,2020,"5'10""",210 lbs,0,0,5,29.6,0,148.0,0,jr.,[],15.0,210.0
9206617906935641144,yesiah clemons,"griffin, ga.",rb,2021,"5'10""",200 lbs,0,0,13,32.85,0,427.0,0,r-sr.,[],15.0,200.0
9206617906935641144,yesiah clemons,"griffin, ga.",rb,2022,"5'10""",200 lbs,0,0,11,27.45,0,302.0,0,so.,[],15.0,200.0
9206617906935641144,yesiah clemons,"griffin, ga.",rb,2023,"5'10""",215 lbs,0,0,9,26.11,0,235.0,0,sr.,[],15.0,215.0
9206617906935641144,yesiah clemons,"griffin, ga.",rb,2024,"5'10""",210 lbs,0,0,4,12.25,0,49.0,0,,[],15.0,210.0
2582697461916829037,markell redding,"pensacola, fla.",db,2020,"6'0""",190 lbs,0,0,5,29.6,0,148.0,0,fr.,[],6.0,190.0
2582697461916829037,markell redding,"pensacola, fla.",db,2023,"6'0""",190 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],6.0,190.0
2582697461916829037,markell redding,"pensacola, fla.",db,2024,"6'0""",190 lbs,0,0,4,12.25,0,49.0,0,,[],6.0,190.0
-3711583414075866586,que billingsley,"phenix city, ala.",db,2020,"6'0""",190 lbs,0,0,5,29.6,0,148.0,0,fr.,[],6.0,190.0
-3711583414075866586,que billingsley,"phenix city, ala.",db,2023,"6'0""",195 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],6.0,195.0
-3711583414075866586,que billingsley,"phenix city, ala.",db,2024,"6'0""",190 lbs,0,0,4,12.25,0,49.0,0,,[],6.0,190.0
7655604151859027196,jackson manning,"acworth, ga.",te,2020,"6'5""",240 lbs,0,0,5,29.6,0,148.0,0,r-jr.,[],11.0,240.0
7655604151859027196,jackson manning,"acworth, ga.",te,2024,"6'5""",240 lbs,0,0,4,12.25,0,49.0,0,,[],11.0,240.0
6795798522356194565,kenai grier,"covington, ga.",rb,2020,"5'9""",190 lbs,0,0,5,29.6,0,148.0,0,fr.,[],14.0,190.0
6795798522356194565,kenai grier,"covington, ga.",rb,2023,"5'9""",200 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],14.0,200.0
6795798522356194565,kenai grier,"covington, ga.",rb,2024,"5'9""",190 lbs,0,0,4,12.25,0,49.0,0,,[],14.0,190.0
-5275002349739200982,isaac paul,"panama city, fla.",db,2020,"5'11""",170 lbs,0,0,5,29.6,0,148.0,0,fr.,[],16.0,170.0
-5275002349739200982,isaac paul,"panama city, fla.",db,2023,"5'11""",160 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],16.0,160.0
-5275002349739200982,isaac paul,"panama city, fla.",db,2024,"5'11""",170 lbs,0,0,4,12.25,0,49.0,0,,[],16.0,170.0
2269694869007902278,five hamilton,"stockbridge, ga.",db,2020,"5'10""",175 lbs,0,0,5,29.6,0,148.0,0,fr.,[],15.0,175.0
